59935,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,81,2,2,0,0,105,2,3,0,0,71,0,4,0,0,44,0,5,0,0,23,0,6,0,0,1910.200857,750,7,0,0,174539.16,3204,8,0,0,26,0,9A,0,0,1.522727,0,9B,0,0,2,0,9C,0,0,1,0,10A,0,0,5.998,209.328,10B,0,0,12.3896,215.736,10C,0,0,19.6857,222.144,10D,0,0,30,150,10E,0,0,265,8,10F,0,0,578,2,10G,0,0,31,1,10H,0,0,58681.24,500,10I,0,0,245,3,TracyYoung,CEO
59936,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,176,2,0,0,0,182,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,929.755275,7,0,0,0,205543.63,8,0,0,0,2,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,49.7045,10B,0,0,0,91.4981,10C,0,0,0,272.3393,10D,0,0,,150,10E,0,0,0,455,10F,0,0,0,281,10G,0,0,0,38,10H,0,0,0,28164.33,10I,0,0,0,429,TracyYoung,CEO
59938,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,79,2,0,0,0,81,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1237.293049,7,0,0,0,103960.7,8,0,0,0,17,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,54.8775,10B,0,0,0,81.9306,10C,0,0,0,209.3275,10D,0,0,,150,10E,0,0,0,253,10F,0,0,0,145,10G,0,0,0,17,10H,0,0,0,14120.23,10I,0,0,0,235,TracyYoung,CEO
59939,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,77,2,0,0,0,79,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1456.688987,7,0,0,0,113572.88,8,0,0,0,24,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,49.5278,10B,0,0,0,83.0813,10C,0,0,0,226.416,10D,0,0,,150,10E,0,0,0,271,10F,0,0,0,128,10G,0,0,0,18,10H,0,0,0,21805.14,10I,0,0,0,220,TracyYoung,CEO
59940,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,123,2,0,0,0,128,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1027.698438,7,0,0,0,144733.8,8,0,0,0,32,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,54.6523,10B,0,0,0,81.0016,10C,0,0,0,205.0541,10D,0,0,,150,10E,0,0,0,382,10F,0,0,0,206,10G,0,0,0,33,10H,0,0,0,28949.47,10I,0,0,0,323,TracyYoung,CEO
59941,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,62,1,2,0,0,86,1,3,0,0,57,0,4,0,0,31,0,5,0,0,18,0,6,0,0,1593.282558,600,7,0,0,118639.84,1711.72,8,0,0,10,0,9A,0,0,1.774194,0,9B,0,0,2.5,0,9C,0,0,1,0,10A,0,0,0.0098,106.53,10B,0,0,11.7386,151.5209,10C,0,0,21.1946,196.5117,10D,0,0,30,150,10E,0,0,167,11,10F,0,0,433,2,10G,0,0,29,0,10H,0,0,77827.65,0,10I,0,0,160,9,TracyYoung,CEO
59942,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,82,2,0,0,0,86,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1508.906977,7,0,0,0,128076.13,8,0,0,0,21,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,50.008,10B,0,0,0,80.8439,10C,0,0,0,216.445,10D,0,0,,150,10E,0,0,0,251,10F,0,0,0,136,10G,0,0,0,13,10H,0,0,0,10692.48,10I,0,0,0,209,TracyYoung,CEO
59943,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,128,2,0,0,0,133,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1313.384887,7,0,0,0,175671.07,8,0,0,0,16,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,54.2998,10B,0,0,0,87.6767,10C,0,0,0,240.3,10D,0,0,,150,10E,0,0,0,293,10F,0,0,0,189,10G,0,0,0,32,10H,0,0,0,26236.15,10I,0,0,0,283,TracyYoung,CEO
59944,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,158,2,0,0,0,159,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1639.729938,7,0,0,0,247320.22,8,0,0,0,14,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,42.3223,10B,0,0,0,74.344,10C,0,0,0,256.32,10D,0,0,,150,10E,0,0,0,559,10F,0,0,0,281,10G,0,0,0,41,10H,0,0,0,53054.97,10I,0,0,0,440,TracyYoung,CEO
59945,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,284,22,2,0,0,362,23,3,0,0,278,0,4,0,0,157,0,5,0,0,91,0,6,0,0,1311.641047,395.652174,7,0,0,634055.76,18828.08,8,0,0,28,0,9A,0,0,1.709677,0,9B,0,0,2.5,0,9C,0,0,1,0,10A,0,0,1.8897,91.9782,10B,0,0,13.7101,195.7856,10C,0,0,20.955,224.99,10D,0,0,30,150,10E,0,0,1101,36,10F,0,0,2522,24,10G,0,0,131,6,10H,0,0,186804.61,2450,10I,0,0,1014,41,TracyYoung,CEO
59946,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,214,2,0,0,0,218,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1132.034954,7,0,0,0,258272.3,8,0,0,0,40,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,39.0979,10B,0,0,0,89.9637,10C,0,0,0,268.7777,10D,0,0,,150,10E,0,0,0,743,10F,0,0,0,357,10G,0,0,0,49,10H,0,0,0,42982.34,10I,0,0,0,591,TracyYoung,CEO
59947,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,60,2,0,0,0,62,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1719.387097,7,0,0,0,92339.8,8,0,0,0,20,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,44.6959,10B,0,0,0,72.7419,10C,0,0,0,213.6,10D,0,0,,150,10E,0,0,0,158,10F,0,0,0,100,10G,0,0,0,10,10H,0,0,0,7227.25,10I,0,0,0,152,TracyYoung,CEO
59949,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,96,2,0,0,0,101,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1236.903267,7,0,0,0,136898.02,8,0,0,0,27,9A,0,0,0,1,9B,0,0,0,1,9C,0,0,0,1,10A,0,0,0,44.3998,10B,0,0,0,84.6057,10C,0,0,0,274.1171,10D,0,0,,150,10E,0,0,0,329,10F,0,0,0,168,10G,0,0,0,25,10H,0,0,0,21120.05,10I,0,0,0,255,TracyYoung,CEO
59953,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,136,2,0,0,0,143,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,787.928951,7,0,0,0,138115.25,8,0,0,0,39,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,49.3487,10B,0,0,0,85.175,10C,0,0,0,213.6,10D,0,0,,150,10E,0,0,0,447,10F,0,0,0,242,10G,0,0,0,41,10H,0,0,0,27982.28,10I,0,0,0,369,TracyYoung,CEO
59955,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,114,2,0,0,0,115,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1552.539652,7,0,0,0,177800.82,8,0,0,0,21,9A,0,0,0,1,9B,0,0,0,1,9C,0,0,0,1,10A,0,0,0,49.2943,10B,0,0,0,83.4954,10C,0,0,0,227.84,10D,0,0,,150,10E,0,0,0,384,10F,0,0,0,197,10G,0,0,0,26,10H,0,0,0,20791.38,10I,0,0,0,314,TracyYoung,CEO
59957,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,67,2,0,0,0,68,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1552.661765,7,0,0,0,116301.08,8,0,0,0,16,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,40.3722,10B,0,0,0,79.9086,10C,0,0,0,277.68,10D,0,0,,150,10E,0,0,0,282,10F,0,0,0,135,10G,0,0,0,10,10H,0,0,0,7041.46,10I,0,0,0,222,TracyYoung,CEO
59958,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,83,2,0,0,0,86,3,0,0,0,1,4,0,0,0,1,5,0,0,0,0,6,0,0,0,1805.818605,7,0,0,0,129300.7,8,0,0,0,20,9A,0,0,0,1,9B,0,0,0,1,9C,0,0,0,1,10A,0,0,0,34.6142,10B,0,0,0,78.7734,10C,0,0,0,220.72,10D,0,0,,150,10E,0,0,0,221,10F,0,0,0,131,10G,0,0,0,23,10H,0,0,0,23381.72,10I,0,0,0,200,TracyYoung,CEO
59960,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,84,2,0,0,0,87,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1308.805977,7,0,0,0,124878.63,8,0,0,0,7,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,48.6622,10B,0,0,0,78.9673,10C,0,0,0,247.42,10D,0,0,,150,10E,0,0,0,280,10F,0,0,0,147,10G,0,0,0,23,10H,0,0,0,18578.03,10I,0,0,1,244,TracyYoung,CEO
59961,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,275,10,2,0,0,330,10,3,0,0,283,0,4,0,0,156,0,5,0,0,88,0,6,0,0,2029.603848,492.5,7,0,0,655566.26,9743.33,8,0,0,83,0,9A,0,0,1.741722,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,1.9998,190.8133,10B,0,0,12.9526,198.9318,10C,0,0,19.3089,212.176,10D,0,0,30,150,10E,0,0,892,18,10F,0,0,2157,10,10G,0,0,114,2,10H,0,0,205984.09,1450,10I,0,0,856,13,TracyYoung,CEO
59962,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,228,2,0,0,0,231,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1506.369657,7,0,0,0,368029.5,8,0,0,0,75,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,44.9918,10B,0,0,0,75.2713,10C,0,0,0,213.6,10D,0,0,,150,10E,0,0,0,955,10F,0,0,0,455,10G,0,0,0,58,10H,0,0,0,66808.99,10I,0,0,0,759,TracyYoung,CEO
59964,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,58,2,0,0,0,59,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,2109.45322,7,0,0,0,107561.99,8,0,0,0,16,9A,0,0,0,1,9B,0,0,0,1,9C,0,0,0,1,10A,0,0,0,48.6918,10B,0,0,0,71.236,10C,0,0,0,215.024,10D,0,0,,150,10E,0,0,0,160,10F,0,0,0,86,10G,0,0,0,6,10H,0,0,0,7204.68,10I,0,0,0,143,TracyYoung,CEO
59966,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,81,7,2,0,0,113,7,3,0,0,72,0,4,0,0,40,0,5,0,0,23,0,6,0,0,1927.054867,546.428571,7,0,0,227662.55,9629.42,8,0,0,29,0,9A,0,0,1.65,0,9B,0,0,2.5,0,9C,0,0,1,0,10A,0,0,1.9897,193.6633,10B,0,0,12.7786,210.9038,10C,0,0,19.176,261.66,10D,0,0,30,150,10E,0,0,334,6,10F,0,0,747,7,10G,0,0,49,0,10H,0,0,84191.45,0,10I,0,0,294,12,TracyYoung,CEO
59967,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,342,11,2,0,0,416,12,3,0,0,313,0,4,0,0,168,0,5,0,0,106,0,6,0,0,1388.648558,493.75,7,0,0,646720.52,12385.93,8,0,0,97,0,9A,0,0,1.742515,0,9B,0,0,2.5,0,9C,0,0,2,0,10A,0,0,0.9993,193.6618,10B,0,0,13.1554,209.2088,10C,0,0,19.5541,270.56,10D,0,0,30,150,10E,0,0,1113,13,10F,0,0,2619,12,10G,0,0,142,2,10H,0,0,250950.64,900,10I,0,0,1079,15,TracyYoung,CEO
59969,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,153,2,0,0,0,160,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,844.308,7,0,0,0,152874.91,8,0,0,0,21,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,49.3499,10B,0,0,0,91.9166,10C,0,0,0,261.66,10D,0,0,,150,10E,0,0,0,495,10F,0,0,0,244,10G,0,0,0,30,10H,0,0,0,18018.76,10I,0,0,0,405,TracyYoung,CEO
59970,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,176,15,2,0,0,214,17,3,0,0,171,0,4,0,0,93,0,5,0,0,55,0,6,0,0,1614.401822,501.470588,7,0,0,396972.76,16311.48,8,0,0,67,0,9A,0,0,1.769231,0,9B,0,0,3,0,9C,0,0,2,0,10A,0,0,7.9896,90.0887,10B,0,0,13.6014,189.0954,10C,0,0,19.354,220.72,10D,0,0,30,150,10E,0,0,675,21,10F,0,0,1532,18,10G,0,0,104,5,10H,0,0,151929.23,2625,10I,0,0,604,23,TracyYoung,CEO
59971,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,74,2,0,0,0,78,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1267.142436,7,0,0,0,96287.15,8,0,0,0,12,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,48.6919,10B,0,0,0,78.1511,10C,0,0,0,209.3275,10D,0,0,,150,10E,0,0,0,207,10F,0,0,0,120,10G,0,0,0,22,10H,0,0,0,16880.6,10I,0,0,0,168,TracyYoung,CEO
59972,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,92,9,2,0,0,110,9,3,0,0,95,0,4,0,0,47,0,5,0,0,30,0,6,0,0,1759.853455,386.111111,7,0,0,181503.23,8078.7,8,0,0,35,0,9A,0,0,1.914894,0,9B,0,0,2.5,0,9C,0,0,1,0,10A,0,0,0.01,105.734,10B,0,0,13.8405,192.4891,10C,0,0,21.2833,245.64,10D,0,0,30,150,10E,0,0,315,18,10F,0,0,719,10,10G,0,0,50,2,10H,0,0,84213.23,450,10I,0,0,285,18,TracyYoung,CEO
59973,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,184,11,2,0,0,222,11,3,0,0,191,0,4,0,0,113,0,5,0,0,61,0,6,0,0,1673.252162,438.636364,7,0,0,388380.61,11629.35,8,0,0,35,0,9A,0,0,1.651786,0,9B,0,0,3,0,9C,0,0,2,0,10A,0,0,0.1,92.6089,10B,0,0,13.6027,184.4311,10C,0,0,20.9257,410.112,10D,0,0,30,150,10E,0,0,581,22,10F,0,0,1522,13,10G,0,0,103,3,10H,0,0,214372.8,1700,10I,0,0,554,21,TracyYoung,CEO
59974,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,108,2,0,0,0,111,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1614.57982,7,0,0,0,165082.61,8,0,0,0,30,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,48.8599,10B,0,0,0,82.9398,10C,0,0,0,227.84,10D,0,0,,150,10E,0,0,0,327,10F,0,0,0,172,10G,0,0,0,25,10H,0,0,0,28226.14,10I,0,0,0,267,TracyYoung,CEO
62547,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,171,8,2,0,0,213,8,3,0,0,147,0,4,0,0,85,0,5,0,0,45,0,6,0,0,1789.894554,525,7,0,0,436162.17,9466.16,8,0,0,45,0,9A,0,0,1.702381,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,0.9995,88.8293,10B,0,0,13.9078,190.7173,10C,0,0,22.9333,220.72,10D,0,0,30,150,10E,0,0,647,6,10F,0,0,1539,9,10G,0,0,107,0,10H,0,0,186077.92,0,10I,0,0,603,11,TracyYoung,CEO
62548,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,82,2,2,0,0,109,3,3,0,0,91,0,4,0,0,44,0,5,0,0,28,0,6,0,0,1343.264128,300,7,0,0,151579.57,1841.23,8,0,0,15,0,9A,0,0,1.909091,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,0.0093,193.6633,10B,0,0,12.4174,213.1251,10C,0,0,19.176,242.08,10D,0,0,30,150,10E,0,0,285,2,10F,0,0,646,3,10G,0,0,48,2,10H,0,0,65287.42,400,10I,0,0,231,1,TracyYoung,CEO
62549,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,100,2,0,0,0,102,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1303.53835,7,0,0,0,136453.97,8,0,0,0,26,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,50.0066,10B,0,0,0,81.5983,10C,0,0,0,209.328,10D,0,0,,150,10E,0,0,0,333,10F,0,0,0,172,10G,0,0,0,26,10H,0,0,0,26489.15,10I,0,0,0,278,TracyYoung,CEO
62550,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,193,3,2,0,0,225,3,3,0,0,170,0,4,0,0,102,0,5,0,0,50,0,6,0,0,1991.798622,841.666667,7,0,0,401974.51,4778.23,8,0,0,50,0,9A,0,0,1.568627,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,0.9995,185.12,10B,0,0,13.0653,190.3411,10C,0,0,19.9667,197.936,10D,0,0,30,150,10E,0,0,575,3,10F,0,0,1339,3,10G,0,0,88,0,10H,0,0,162249.58,0,10I,0,0,859,3,TracyYoung,CEO
62551,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,124,8,2,0,0,149,8,3,0,0,124,0,4,0,0,70,0,5,0,0,37,0,6,0,0,1579.365369,331.25,7,0,0,262570.79,6396.57,8,0,0,33,0,9A,0,0,1.753623,0,9B,0,0,3.5,0,9C,0,0,1,0,10A,0,0,0.0096,187.965,10B,0,0,12.646,200.2488,10C,0,0,19.9667,212.175,10D,0,0,30,150,10E,0,0,421,7,10F,0,0,983,8,10G,0,0,45,1,10H,0,0,87821.78,200,10I,0,0,390,11,TracyYoung,CEO
62552,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,226,15,2,0,0,267,15,3,0,0,260,0,4,0,0,133,0,5,0,0,83,0,6,0,0,1450.054382,421,7,0,0,421151.23,13414.51,8,0,0,39,0,9A,0,0,1.862595,0,9B,0,0,3,0,9C,0,0,2,0,10A,0,0,0.0098,96.39,10B,0,0,14.365,192.3671,10C,0,0,21.2833,247.42,10D,0,0,30,150,10E,0,0,801,20,10F,0,0,2057,16,10G,0,0,133,1,10H,0,0,176512.81,1000,10I,0,0,753,24,TracyYoung,CEO
62553,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,77,3,2,0,0,88,3,3,0,0,64,0,4,0,0,40,0,5,0,0,20,0,6,0,0,2091.148864,483.333333,7,0,0,162754.17,2860.81,8,0,0,18,0,9A,0,0,1.589744,0,9B,0,0,2,0,9C,0,0,1,0,10A,0,0,8.9898,187.965,10B,0,0,13.8937,195.087,10C,0,0,19.12,199.36,10D,0,0,30,150,10E,0,0,244,2,10F,0,0,517,3,10G,0,0,34,0,10H,0,0,56492.56,0,10I,0,0,223,3,TracyYoung,CEO
62554,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,94,7,2,0,0,132,7,3,0,0,72,0,4,0,0,45,0,5,0,0,20,0,6,0,0,1591.153258,378.571429,7,0,0,183249.44,5207.55,8,0,0,27,0,9A,0,0,1.555556,0,9B,0,0,2.5,0,9C,0,0,1,0,10A,0,0,8.99,186.5436,10B,0,0,14.02,197.1215,10C,0,0,19.9032,210.7491,10D,0,0,30,150,10E,0,0,329,6,10F,0,0,751,7,10G,0,0,67,0,10H,0,0,99383.92,0,10I,0,0,276,9,TracyYoung,CEO
62555,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,111,2,0,0,0,113,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1866.229735,7,0,0,0,203737.08,8,0,0,0,24,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,46.7679,10B,0,0,0,78.2,10C,0,0,0,245.64,10D,0,0,,150,10E,0,0,0,400,10F,0,0,0,190,10G,0,0,0,31,10H,0,0,0,39245.79,10I,0,0,0,313,TracyYoung,CEO
62557,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,108,2,0,0,0,111,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1120.005766,7,0,0,0,130821.52,8,0,0,0,22,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,44.3994,10B,0,0,0,82.7279,10C,0,0,0,210.7516,10D,0,0,,150,10E,0,0,0,326,10F,0,0,0,170,10G,0,0,0,26,10H,0,0,0,24131.15,10I,0,0,0,267,TracyYoung,CEO
62559,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,62,2,0,0,0,65,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,2117.659077,7,0,0,0,104524.47,8,0,0,0,3,9A,0,0,0,0,9B,0,0,0,0,9C,0,0,0,0,10A,0,0,0,48.692,10B,0,0,0,72.6132,10C,0,0,0,200.7833,10D,0,0,,150,10E,0,0,0,160,10F,0,0,0,88,10G,0,0,0,10,10H,0,0,0,15482.15,10I,0,0,0,148,TracyYoung,CEO
62560,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,155,4,2,0,0,199,4,3,0,0,168,0,4,0,0,84,0,5,0,0,52,0,6,0,0,1761.000553,150,7,0,0,271001.28,1283.02,8,0,0,24,0,9A,0,0,1.952381,0,9B,0,0,3,0,9C,0,0,2,0,10A,0,0,1.9994,195.0867,10B,0,0,12.1209,223.2117,10C,0,0,19.3859,250.98,10D,0,0,30,150,10E,0,0,526,12,10F,0,0,1253,4,10G,0,0,73,2,10H,0,0,116441.61,400,10I,0,0,508,6,TracyYoung,CEO
62561,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,195,6,2,0,0,232,6,3,0,0,196,0,4,0,0,108,0,5,0,0,61,0,6,0,0,1850.516867,745.833333,7,0,0,372420.39,7273,8,0,0,50,0,9A,0,0,1.688679,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,0.9937,90.72,10B,0,0,12.5444,178.0287,10C,0,0,19.9667,217.8716,10D,0,0,30,150,10E,0,0,534,14,10F,0,0,1269,6,10G,0,0,51,0,10H,0,0,109210.36,0,10I,0,0,531,11,TracyYoung,CEO
63081,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,0,182,2,0,0,0,189,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,1214.747853,7,0,0,0,242802.7,8,0,0,0,51,9A,0,0,0,1,9B,0,0,0,1,9C,0,0,0,1,10A,0,0,0,51.3234,10B,0,0,0,79.8686,10C,0,0,0,209.328,10D,0,0,,150,10E,0,0,0,649,10F,0,0,0,306,10G,0,0,0,40,10H,0,0,0,36384.17,10I,0,0,0,536,TracyYoung,CEO
63082,2019-03-31,Amanda Logan,Corporate Counsel,15 Bull Street,#200,Savannah,Ga,31401,2685,9125032826,8665914638,0,1,0,0,297,26,2,0,0,358,26,3,0,0,299,0,4,0,0,169,0,5,0,0,92,0,6,0,0,1535.194958,475,7,0,0,578640.21,24552.89,8,0,0,85,0,9A,0,0,1.708333,0,9B,0,0,3,0,9C,0,0,1,0,10A,0,0,0.008,180.8467,10B,0,0,13.9842,197.1136,10C,0,0,21.1105,226.416,10D,0,0,30,150,10E,0,0,871,23,10F,0,0,2024,26,10G,0,0,121,3,10H,0,0,192927.6,650,10I,0,0,786,36,TracyYoung,CEO
